Wall time,Step,Value
1764641924.63566,10699,4.773937225341797
1764641943.6007926,10749,5.053581237792969
1764641964.1377172,10799,3.5769200325012207
1764641981.368499,10849,3.567762613296509
1764641998.2695248,10899,3.939314603805542
1764642014.1846972,10949,3.5394582748413086
1764642029.4007027,10999,3.670964241027832
1764642217.5062177,11049,3.966440200805664
1764642233.662501,11099,9.885612487792969
1764642249.7083752,11149,4.003626823425293
1764642265.1819,11199,3.635439872741699
1764642284.2801354,11249,6.024716377258301
1764642301.7888405,11299,3.6591615676879883
1764642320.0320516,11349,3.828488826751709
1764642337.9806461,11399,3.7514405250549316
1764642355.177199,11449,3.9439733028411865
1764642373.3226492,11499,3.730832099914551
1764642392.3584092,11549,7.2991108894348145
1764642408.5772333,11599,3.624783754348755
1764642425.1507823,11649,3.6875927448272705
1764642440.8293266,11699,3.8910253047943115
1764642456.4164746,11749,3.5680060386657715
1764642472.7112138,11799,4.060804843902588
1764642488.2642477,11849,3.6883385181427
1764642503.7217793,11899,4.053236961364746
1764642519.4304097,11949,3.761563301086426
1764642534.9859862,11999,3.5595364570617676
1764642713.2099714,12049,3.611022472381592
1764642732.0946584,12099,3.587493419647217
1764642749.6611018,12149,3.5922799110412598
1764642767.934201,12199,3.63104510307312
1764642785.828405,12249,5.962344169616699
1764642803.604465,12299,6.381115913391113
1764642822.156576,12349,4.164933681488037
1764642839.4613624,12399,3.8233416080474854
1764642856.7623916,12449,3.5730671882629395
1764642872.3240056,12499,4.065179824829102
1764642888.1460006,12549,3.4310245513916016
1764642903.9348536,12599,3.850432872772217
1764642919.1419046,12649,3.9305191040039062
1764642934.264722,12699,3.637754440307617
1764642949.633037,12749,3.711674928665161
1764642965.5193086,12799,6.246500015258789
1764642980.948155,12849,4.033285140991211
1764642996.748181,12899,3.646056890487671
1764643012.1604428,12949,9.558161735534668
1764643028.1903663,12999,3.673765182495117
1764643221.0445833,13049,6.912842750549316
1764643239.4688025,13099,7.339294910430908
1764643257.5058875,13149,6.686483383178711
1764643275.054744,13199,3.710486888885498
1764643292.9151552,13249,6.39723014831543
1764643310.8961134,13299,3.582759380340576
1764643327.66277,13349,3.600940227508545
1764643343.2318008,13399,6.047858238220215
1764643359.0675874,13449,3.7624001502990723
1764643374.4953105,13499,3.8038864135742188
1764643389.7377303,13549,4.00392484664917
1764643405.5624614,13599,3.861027717590332
1764643421.3789623,13649,3.9842886924743652
1764643436.532212,13699,7.089421272277832
1764643452.4436944,13749,4.500504493713379
1764643467.5574954,13799,3.9803566932678223
1764643483.122793,13849,4.004673480987549
1764643499.042152,13899,4.085831642150879
1764643514.190715,13949,4.2603983879089355
1764643529.988494,13999,6.317117691040039
1764643722.5606532,14049,7.174519062042236
1764643739.723662,14099,3.564676523208618
1764643756.2564106,14149,7.3051862716674805
1764643772.5245373,14199,3.9124372005462646
1764643787.8925345,14249,3.9825687408447266
1764643803.6129942,14299,3.689814567565918
1764643819.8518984,14349,6.992908954620361
1764643835.2704527,14399,7.178276062011719
1764643851.047368,14449,3.7304248809814453
1764643866.6440625,14499,3.922107696533203
1764643882.0444543,14549,3.828896999359131
1764643898.1831448,14599,6.662517547607422
1764643913.8922462,14649,6.663342475891113
1764643929.2743967,14699,3.8837647438049316
1764643944.805289,14749,6.735467910766602
1764643960.012921,14799,6.500114440917969
1764643974.9911077,14849,3.846529006958008
1764643990.7749188,14899,3.8196964263916016
1764644006.0435228,14949,4.342873573303223
1764644021.6130555,14999,3.7038750648498535
1764644253.89597,15049,3.885303020477295
1764644269.710463,15099,3.9473557472229004
1764644285.5467248,15149,6.486095905303955
1764644301.7561564,15199,7.021137237548828
1764644317.5882294,15249,3.6451892852783203
1764644333.6689706,15299,6.927212715148926
1764644349.1504638,15349,3.6505515575408936
1764644365.4617648,15399,8.226576805114746
1764644381.3720903,15449,3.701831340789795
1764644397.3841717,15499,6.2554121017456055
1764644413.1939,15549,3.829756498336792
1764644429.1442294,15599,3.7075445652008057
1764644444.7231452,15649,3.7545816898345947
1764644460.6171288,15699,3.5120372772216797
1764644476.2692542,15749,3.908334732055664
1764644492.4442456,15799,6.319679260253906
1764644508.8040566,15849,3.596627712249756
1764644524.4913325,15899,3.640502691268921
1764644543.9419386,15949,3.59073543548584
1764644561.4622145,15999,5.902699947357178
1764644770.7753546,16049,3.5958611965179443
1764644786.7692165,16099,9.215921401977539
1764644802.6052637,16149,3.7736663818359375
1764644818.2840998,16199,3.6064980030059814
1764644833.7457576,16249,3.8503780364990234
1764644849.1268752,16299,4.043514251708984
1764644864.7300484,16349,3.848510980606079
1764644880.65333,16399,3.7135753631591797
1764644896.4665658,16449,3.641883134841919
1764644912.0306127,16499,3.946627140045166
1764644928.6361222,16549,6.316712379455566
1764644944.1325505,16599,3.7480437755584717
1764644959.8704207,16649,6.41340446472168
1764644975.5290768,16699,3.6909570693969727
1764644993.3475225,16749,3.75787091255188
