Wall time,Step,Value
1764624625.3779697,25249,1.6907930374145508
1764624641.699943,25299,1.8808834552764893
1764624657.359839,25349,1.5374640226364136
1764624673.147784,25399,1.3886754512786865
1764624688.8223076,25449,1.9872406721115112
1764624703.8184214,25499,1.988595962524414
1764624719.3087695,25549,1.945725440979004
1764624734.7546856,25599,1.7848674058914185
1764624749.6921675,25649,1.9486784934997559
1764624764.8079984,25699,1.557335615158081
1764624779.9812324,25749,2.185055732727051
1764624795.12126,25799,2.4415111541748047
1764624810.6022937,25849,1.5195515155792236
1764624825.6900995,25899,1.9833619594573975
1764624841.659852,25949,1.5426288843154907
1764624857.0400257,25999,1.8120639324188232
1764624875.8321826,26049,2.958808422088623
1764625100.5344827,26099,3.110762596130371
1764625117.192487,26149,1.741460919380188
1764625133.6381104,26199,2.1575777530670166
1764625149.2915294,26249,1.5367989540100098
1764625165.0394917,26299,1.501272201538086
1764625180.0490146,26349,2.2921323776245117
1764625194.9479191,26399,1.896652102470398
1764625210.5500245,26449,2.9109177589416504
1764625226.144538,26499,3.378657817840576
1764625241.663576,26549,1.576969861984253
1764625257.1843634,26599,2.1001970767974854
1764625272.996449,26649,1.7299675941467285
1764625288.5778818,26699,2.761092185974121
1764625306.1639962,26749,1.997016191482544
1764625322.4394746,26799,1.5026342868804932
1764625339.1710436,26849,1.9616576433181763
1764625356.4437592,26899,1.1375895738601685
1764625374.4471002,26949,2.260193347930908
1764625391.820167,26999,1.764870285987854
1764625409.3006063,27049,1.5613858699798584
1764625604.390017,27099,1.9582219123840332
1764625620.178117,27149,1.899664044380188
1764625636.2189565,27199,1.5442615747451782
1764625651.6206002,27249,1.4058668613433838
1764625666.8411534,27299,2.1903138160705566
1764625681.8644097,27349,1.4726734161376953
1764625696.9047024,27399,1.85517418384552
1764625712.0536091,27449,1.6549898386001587
1764625727.4328945,27499,1.818739414215088
1764625743.085235,27549,1.675410270690918
1764625759.0459547,27599,2.1016974449157715
1764625774.6045725,27649,1.5493907928466797
1764625790.2148466,27699,2.0775020122528076
1764625805.6396716,27749,1.677459716796875
1764625821.6709228,27799,1.9098916053771973
1764625837.5926418,27849,1.7414088249206543
1764625853.8552182,27899,1.5434261560440063
1764625870.1075425,27949,2.082064151763916
1764625886.6021826,27999,1.8079743385314941
1764625903.1500945,28049,1.7043215036392212
1764626088.7399402,28099,1.8299379348754883
1764626104.4614735,28149,2.0728986263275146
1764626119.8886428,28199,2.4957308769226074
1764626135.0416396,28249,1.8740739822387695
1764626150.3633583,28299,2.2354633808135986
1764626165.6487732,28349,2.056842565536499
1764626180.8048408,28399,1.9155628681182861
1764626196.3828185,28449,1.7604331970214844
1764626211.401621,28499,1.4951376914978027
1764626226.9156423,28549,2.2563257217407227
1764626242.0869482,28599,1.8237398862838745
1764626257.4164593,28649,1.6566078662872314
1764626272.7891376,28699,1.4749780893325806
1764626289.0050397,28749,1.5634973049163818
1764626304.6017923,28799,2.1575660705566406
1764626321.1929603,28849,1.8181833028793335
1764626337.995938,28899,1.3794071674346924
1764626355.7592998,28949,1.6874760389328003
1764626373.0167723,28999,1.2511494159698486
1764626390.1526263,29049,1.5202597379684448
1764626576.6290543,29099,1.3657643795013428
1764626591.4950292,29149,1.495790958404541
1764626606.700365,29199,1.6882426738739014
1764626621.6016328,29249,1.2205454111099243
1764626636.850833,29299,1.6599493026733398
1764626651.6793642,29349,1.4786044359207153
1764626666.925923,29399,1.9904370307922363
1764626682.4538355,29449,2.4958534240722656
1764626697.7932715,29499,1.7084391117095947
1764626713.3892457,29549,1.2767729759216309
1764626728.552727,29599,1.219681739807129
1764626744.1477714,29649,1.6104375123977661
1764626760.294011,29699,2.1567656993865967
1764626776.044954,29749,1.8941686153411865
1764626792.5903072,29799,1.31081223487854
1764626809.9531362,29849,1.7000185251235962
1764626827.8291974,29899,1.3900820016860962
1764626845.6254334,29949,1.0119880437850952
1764626863.3191102,29999,1.1402791738510132
1764626881.6330094,30049,1.4562153816223145
1764627063.1163912,30099,1.1804600954055786
1764627079.533017,30149,1.4911717176437378
1764627095.6155927,30199,1.8557136058807373
1764627111.79774,30249,1.5946794748306274
1764627127.782899,30299,2.13478946685791
1764627144.9513922,30349,1.5746140480041504
1764627160.8686624,30399,1.2859745025634766
1764627176.4262383,30449,1.8759464025497437
1764627192.5196218,30499,1.8957072496414185
1764627209.3056138,30549,2.3957934379577637
1764627228.075763,30599,1.9283597469329834
1764627246.8973124,30649,2.2802958488464355
1764627264.6731448,30699,1.7928050756454468
1764627284.7031038,30749,1.3931610584259033
1764627302.0496464,30799,1.8761242628097534
1764627320.9171927,30849,2.0721731185913086
1764627346.3027024,30899,1.842195749282837
1764627366.8914833,30949,1.473775863647461
1764627387.6812327,30999,1.5183980464935303
1764627403.9168146,31049,1.619132161140442
1764627594.907791,31099,1.778684377670288
1764627610.4011118,31149,1.6324135065078735
1764627626.1170282,31199,1.9101033210754395
1764627642.2253404,31249,1.7368659973144531
1764627658.2181635,31299,1.7327492237091064
1764627673.8794541,31349,1.7854514122009277
1764627689.7002878,31399,1.7278950214385986
1764627705.6780148,31449,1.229438066482544
1764627725.518041,31499,1.401166558265686
1764627750.0171819,31549,1.3400764465332031
1764627770.7851186,31599,1.424499273300171
1764627789.486026,31649,1.4985573291778564
1764627810.5592813,31699,2.220648765563965
1764627833.8182135,31749,1.752208948135376
1764627855.3398573,31799,1.5475138425827026
1764627874.452795,31849,2.2960288524627686
1764627890.0037243,31899,1.2977033853530884
1764627905.982841,31949,1.4115116596221924
1764627921.669816,31999,1.83109712600708
1764627937.0570173,32049,2.467292308807373
1764628134.409025,32099,1.9559285640716553
1764628150.2902026,32149,1.956152081489563
1764628165.8936434,32199,1.2188146114349365
1764628184.8956215,32249,1.3531358242034912
1764628204.0823395,32299,1.2066328525543213
1764628222.3014066,32349,1.8277761936187744
1764628241.2214808,32399,1.637656331062317
1764628261.6322043,32449,1.5105323791503906
1764628281.678426,32499,1.2276908159255981
1764628303.5789707,32549,1.540060043334961
1764628322.6586163,32599,1.7303341627120972
1764628339.8972938,32649,1.2939205169677734
1764628355.4652994,32699,1.9445431232452393
1764628371.3574028,32749,2.0163397789001465
1764628387.1068966,32799,2.047791004180908
1764628402.9969366,32849,1.2617493867874146
1764628418.6446838,32899,1.7735995054244995
1764628434.3699234,32949,1.5160868167877197
1764628450.333629,32999,1.9114919900894165
1764628466.047834,33049,2.0423331260681152
1764628650.4454284,33099,1.4805432558059692
1764628666.1418524,33149,1.8408708572387695
1764628682.2119734,33199,1.6081244945526123
1764628698.03888,33249,1.5543334484100342
1764628713.734893,33299,1.1562871932983398
1764628729.9798548,33349,1.8006298542022705
1764628745.640718,33399,1.8567754030227661
1764628761.6688597,33449,2.817147970199585
1764628777.9899035,33499,2.0856592655181885
1764628793.589333,33549,1.8707599639892578
1764628810.1782777,33599,1.6455602645874023
1764628826.0920107,33649,2.537015914916992
1764628841.6580784,33699,2.0080299377441406
1764628857.1696026,33749,2.0430338382720947
1764628872.8247848,33799,1.6928112506866455
1764628888.516117,33849,1.5452295541763306
1764628904.073556,33899,1.1754416227340698
1764628919.3653884,33949,1.8612031936645508
1764628934.8784206,33999,1.898593783378601
1764628949.8996818,34049,1.3651915788650513
1764628965.0653253,34099,1.7291169166564941
1764629142.9085836,34149,1.6187766790390015
1764629157.885184,34199,1.9678435325622559
1764629174.1231196,34249,1.853152871131897
1764629190.2375274,34299,1.513472080230713
