Wall time,Step,Value
1764612226.1227958,49,7.517563819885254
1764612239.1575675,99,5.875130653381348
1764612251.591716,149,4.979711532592773
1764612264.4963167,199,4.420783519744873
1764612277.792248,249,4.349765300750732
1764612290.725552,299,4.8027496337890625
1764612303.1844869,349,7.385644912719727
1764612317.8032014,399,4.071855545043945
1764612335.2323966,449,4.219370365142822
1764612354.041852,499,7.400534152984619
1764612371.2533937,549,3.764587879180908
1764612387.3368404,599,5.9858622550964355
1764612405.5686517,649,3.9517757892608643
1764612423.3322487,699,6.538651466369629
1764612442.4801528,749,3.6408677101135254
1764612459.5467858,799,3.623645305633545
1764612475.952569,849,4.828143119812012
1764612489.501012,899,3.5775511264801025
1764612502.0520706,949,4.731666564941406
1764612514.6549892,999,3.6346821784973145
1764612702.3094091,1049,4.607963562011719
1764612715.2169404,1099,3.6006898880004883
1764612728.3563297,1149,3.5666472911834717
1764612741.793784,1199,3.9012322425842285
1764612754.392168,1249,3.650344133377075
1764612766.7946727,1299,4.297489643096924
1764612779.784797,1349,3.7102303504943848
1764612793.4268334,1399,3.797513246536255
1764612806.399127,1449,4.195899963378906
1764612819.9228163,1499,3.9237780570983887
1764612833.0735805,1549,3.5120699405670166
1764612846.2050748,1599,4.833802700042725
1764612864.1732373,1649,3.646157741546631
1764612882.6473238,1699,4.006974220275879
1764612901.6301768,1749,3.7131078243255615
1764612919.0839734,1799,3.713397979736328
1764612935.8772833,1849,3.586021900177002
1764612953.424673,1899,3.6011672019958496
1764612971.6491761,1949,3.604689598083496
1764612987.1736298,1999,3.3700594902038574
1764613175.6983752,2049,4.40052604675293
1764613188.643371,2099,3.625875473022461
1764613202.2114117,2149,3.9375133514404297
1764613215.5703473,2199,3.4291653633117676
1764613229.2843971,2249,3.5450398921966553
1764613242.0075328,2299,3.4598639011383057
1764613254.764632,2349,3.509714365005493
1764613267.7968602,2399,3.4024643898010254
1764613280.741691,2449,3.549588918685913
1764613293.8321114,2499,3.62870717048645
1764613308.0472813,2549,3.5668749809265137
1764613321.1923833,2599,3.7270290851593018
1764613335.026056,2649,3.7354555130004883
1764613348.6058552,2699,3.7201380729675293
1764613361.7357025,2749,3.956327438354492
